word,neg,neu,pos,compound,sentiment_cat,sentiment_val
ministerial,0.0,1.0,0.0,0.0,3,neutral
ministrative,0.0,1.0,0.0,0.0,3,neutral
mirthless,0.0,1.0,0.0,0.0,3,neutral
misanthropic,0.0,1.0,0.0,0.0,3,neutral
mischievous,0.0,1.0,0.0,0.0,3,neutral
injudicious,0.0,1.0,0.0,0.0,3,neutral
initiating,0.0,1.0,0.0,0.0,3,neutral
inirritable,0.0,1.0,0.0,0.0,3,neutral
inhumane,0.0,1.0,0.0,0.0,3,neutral
inhuman,0.0,1.0,0.0,0.0,3,neutral
inhospitable,0.0,1.0,0.0,0.0,3,neutral
inharmonious,0.0,1.0,0.0,0.0,3,neutral
minimizing,0.0,1.0,0.0,0.0,3,neutral
ingratiatory,0.0,1.0,0.0,0.0,3,neutral
middle-aged,0.0,1.0,0.0,0.0,3,neutral
insolent,0.0,1.0,0.0,0.0,3,neutral
introverted,0.0,1.0,0.0,0.0,3,neutral
introspective,0.0,1.0,0.0,0.0,3,neutral
meddlesome,0.0,1.0,0.0,0.0,3,neutral
meddling,0.0,1.0,0.0,0.0,3,neutral
intrepid,0.0,1.0,0.0,0.0,3,neutral
meek,0.0,1.0,0.0,0.0,3,neutral
intransigent,0.0,1.0,0.0,0.0,3,neutral
intolerant,0.0,1.0,0.0,0.0,3,neutral
intimate,0.0,1.0,0.0,0.0,3,neutral
interfering,0.0,1.0,0.0,0.0,3,neutral
megalomaniacal,0.0,1.0,0.0,0.0,3,neutral
mellow,0.0,1.0,0.0,0.0,3,neutral
insistent,0.0,1.0,0.0,0.0,3,neutral
melodramatic,0.0,1.0,0.0,0.0,3,neutral
mendacious,0.0,1.0,0.0,0.0,3,neutral
intemperate,0.0,1.0,0.0,0.0,3,neutral
mendicant,0.0,1.0,0.0,0.0,3,neutral
mentoring,0.0,1.0,0.0,0.0,3,neutral
mercenary,0.0,1.0,0.0,0.0,3,neutral
merciful,0.0,1.0,0.0,0.0,3,neutral
insuppressible,0.0,1.0,0.0,0.0,3,neutral
insubordinate,0.0,1.0,0.0,0.0,3,neutral
instructible,0.0,1.0,0.0,0.0,3,neutral
merciless,0.0,1.0,0.0,0.0,3,neutral
mercurial,0.0,1.0,0.0,0.0,3,neutral
meticulous,0.0,1.0,0.0,0.0,3,neutral
menacing,0.0,1.0,0.0,0.0,3,neutral
ingratiating,0.0,1.0,0.0,0.0,3,neutral
ingenuous,0.0,1.0,0.0,0.0,3,neutral
ingenious,0.0,1.0,0.0,0.0,3,neutral
indefinite,0.0,1.0,0.0,0.0,3,neutral
indefatigable,0.0,1.0,0.0,0.0,3,neutral
indecent,0.0,1.0,0.0,0.0,3,neutral
incurious,0.0,1.0,0.0,0.0,3,neutral
incredulous,0.0,1.0,0.0,0.0,3,neutral
incorruptible,0.0,1.0,0.0,0.0,3,neutral
incorrupt,0.0,1.0,0.0,0.0,3,neutral
incorrigible,0.0,1.0,0.0,0.0,3,neutral
inconvincible,0.0,1.0,0.0,0.0,3,neutral
incontrollable,0.0,1.0,0.0,0.0,3,neutral
modern,0.0,1.0,0.0,0.0,3,neutral
inconstant,0.0,1.0,0.0,0.0,3,neutral
indeliberate,0.0,1.0,0.0,0.0,3,neutral
inconsolable,0.0,1.0,0.0,0.0,3,neutral
incongenial,0.0,1.0,0.0,0.0,3,neutral
modest,0.0,1.0,0.0,0.0,3,neutral
moldable,0.0,1.0,0.0,0.0,3,neutral
inconfinable,0.0,1.0,0.0,0.0,3,neutral
lucid,0.0,1.0,0.0,0.0,3,neutral
inconfident,0.0,1.0,0.0,0.0,3,neutral
incompliant,0.0,1.0,0.0,0.0,3,neutral
incoherent,0.0,1.0,0.0,0.0,3,neutral
incoercible,0.0,1.0,0.0,0.0,3,neutral
monkish,0.0,1.0,0.0,0.0,3,neutral
incisive,0.0,1.0,0.0,0.0,3,neutral
incendiary,0.0,1.0,0.0,0.0,3,neutral
inconsistent,0.0,1.0,0.0,0.0,3,neutral
indelicate,0.0,1.0,0.0,0.0,3,neutral
independent,0.0,1.0,0.0,0.0,3,neutral
moderate,0.0,1.0,0.0,0.0,3,neutral
misleadable,0.0,1.0,0.0,0.0,3,neutral
informed,0.0,1.0,0.0,0.0,3,neutral
informative,0.0,1.0,0.0,0.0,3,neutral
informal,0.0,1.0,0.0,0.0,3,neutral
inflexible,0.0,1.0,0.0,0.0,3,neutral
inflammatory,0.0,1.0,0.0,0.0,3,neutral
infantile,0.0,1.0,0.0,0.0,3,neutral
inexpressive,0.0,1.0,0.0,0.0,3,neutral
inexplicit,0.0,1.0,0.0,0.0,3,neutral
mistrustful,0.0,1.0,0.0,0.0,3,neutral
inexperienced,0.0,1.0,0.0,0.0,3,neutral
inexhaustible,0.0,1.0,0.0,0.0,3,neutral
inexcitable,0.0,1.0,0.0,0.0,3,neutral
inexact,0.0,1.0,0.0,0.0,3,neutral
inert,0.0,1.0,0.0,0.0,3,neutral
ineloquent,0.0,1.0,0.0,0.0,3,neutral
inelegant,0.0,1.0,0.0,0.0,3,neutral
inefficient,0.0,1.0,0.0,0.0,3,neutral
industrious,0.0,1.0,0.0,0.0,3,neutral
indulgent,0.0,1.0,0.0,0.0,3,neutral
indomitable,0.0,1.0,0.0,0.0,3,neutral
indolent,0.0,1.0,0.0,0.0,3,neutral
indocile,0.0,1.0,0.0,0.0,3,neutral
individualistic,0.0,1.0,0.0,0.0,3,neutral
indivertible,0.0,1.0,0.0,0.0,3,neutral
indiscreet,0.0,1.0,0.0,0.0,3,neutral
indirect,0.0,1.0,0.0,0.0,3,neutral
intrusive,0.0,1.0,0.0,0.0,3,neutral
intuiting,0.0,1.0,0.0,0.0,3,neutral
intuitive,0.0,1.0,0.0,0.0,3,neutral
invalidating,0.0,1.0,0.0,0.0,3,neutral
lifeless,0.0,1.0,0.0,0.0,3,neutral
licentious,0.0,1.0,0.0,0.0,3,neutral
libidinous,0.0,1.0,0.0,0.0,3,neutral
liberated,0.0,1.0,0.0,0.0,3,neutral
liberal,0.0,1.0,0.0,0.0,3,neutral
lewd,0.0,1.0,0.0,0.0,3,neutral
levelheaded,0.0,1.0,0.0,0.0,3,neutral
maladjusted,0.0,1.0,0.0,0.0,3,neutral
maladroit,0.0,1.0,0.0,0.0,3,neutral
malcontented,0.0,1.0,0.0,0.0,3,neutral
malevolent,0.0,1.0,0.0,0.0,3,neutral
leisurely,0.0,1.0,0.0,0.0,3,neutral
life-weary,0.0,1.0,0.0,0.0,3,neutral
leisureless,0.0,1.0,0.0,0.0,3,neutral
legalistic,0.0,1.0,0.0,0.0,3,neutral
left-handed,0.0,1.0,0.0,0.0,3,neutral
malingering,0.0,1.0,0.0,0.0,3,neutral
leering,0.0,1.0,0.0,0.0,3,neutral
lecturing,0.0,1.0,0.0,0.0,3,neutral
malleable,0.0,1.0,0.0,0.0,3,neutral
lecherous,0.0,1.0,0.0,0.0,3,neutral
learned,0.0,1.0,0.0,0.0,3,neutral
leadable,0.0,1.0,0.0,0.0,3,neutral
lax,0.0,1.0,0.0,0.0,3,neutral
manipulable,0.0,1.0,0.0,0.0,3,neutral
lawless,0.0,1.0,0.0,0.0,3,neutral
malicious,0.0,1.0,0.0,0.0,3,neutral
magnetic,0.0,1.0,0.0,0.0,3,neutral
lily-livered,0.0,1.0,0.0,0.0,3,neutral
lion-hearted,0.0,1.0,0.0,0.0,3,neutral
loveless,0.0,1.0,0.0,0.0,3,neutral
loutish,0.0,1.0,0.0,0.0,3,neutral
lukewarm,0.0,1.0,0.0,0.0,3,neutral
loudmouthed,0.0,1.0,0.0,0.0,3,neutral
loud,0.0,1.0,0.0,0.0,3,neutral
lustful,0.0,1.0,0.0,0.0,3,neutral
lustless,0.0,1.0,0.0,0.0,3,neutral
lordly,0.0,1.0,0.0,0.0,3,neutral
loquacious,0.0,1.0,0.0,0.0,3,neutral
loose-tongued,0.0,1.0,0.0,0.0,3,neutral
loopy,0.0,1.0,0.0,0.0,3,neutral
loony,0.0,1.0,0.0,0.0,3,neutral
lusty,0.0,1.0,0.0,0.0,3,neutral
long-winded,0.0,1.0,0.0,0.0,3,neutral
long-suffering,0.0,1.0,0.0,0.0,3,neutral
luxurious,0.0,1.0,0.0,0.0,3,neutral
logical,0.0,1.0,0.0,0.0,3,neutral
lyrical,0.0,1.0,0.0,0.0,3,neutral
macabre,0.0,1.0,0.0,0.0,3,neutral
live,0.0,1.0,0.0,0.0,3,neutral
magisterial,0.0,1.0,0.0,0.0,3,neutral
little,0.0,1.0,0.0,0.0,3,neutral
literate,0.0,1.0,0.0,0.0,3,neutral
magnanimous,0.0,1.0,0.0,0.0,3,neutral
literary,0.0,1.0,0.0,0.0,3,neutral
literal,0.0,1.0,0.0,0.0,3,neutral
listless,0.0,1.0,0.0,0.0,3,neutral
law-abiding,0.0,1.0,0.0,0.0,3,neutral
incautious,0.0,1.0,0.0,0.0,3,neutral
lavish,0.0,1.0,0.0,0.0,3,neutral
lascivious,0.0,1.0,0.0,0.0,3,neutral
matriarchal,0.0,1.0,0.0,0.0,3,neutral
matronly,0.0,1.0,0.0,0.0,3,neutral
matter-of-fact,0.0,1.0,0.0,0.0,3,neutral
jeering,0.0,1.0,0.0,0.0,3,neutral
maudlin,0.0,1.0,0.0,0.0,3,neutral
mawkish,0.0,1.0,0.0,0.0,3,neutral
jazzy,0.0,1.0,0.0,0.0,3,neutral
jabbering,0.0,1.0,0.0,0.0,3,neutral
irreverent,0.0,1.0,0.0,0.0,3,neutral
irrestrainable,0.0,1.0,0.0,0.0,3,neutral
irrepressible,0.0,1.0,0.0,0.0,3,neutral
irreligious,0.0,1.0,0.0,0.0,3,neutral
mathematical,0.0,1.0,0.0,0.0,3,neutral
irreformable,0.0,1.0,0.0,0.0,3,neutral
ironical,0.0,1.0,0.0,0.0,3,neutral
iron-hearted,0.0,1.0,0.0,0.0,3,neutral
irascible,0.0,1.0,0.0,0.0,3,neutral
inward,0.0,1.0,0.0,0.0,3,neutral
involved,0.0,1.0,0.0,0.0,3,neutral
good-humored,0.0,1.0,0.0,0.0,3,neutral
meandering,0.0,1.0,0.0,0.0,3,neutral
invidious,0.0,1.0,0.0,0.0,3,neutral
inventive,0.0,1.0,0.0,0.0,3,neutral
invariable,0.0,1.0,0.0,0.0,3,neutral
mean-spirited,0.0,1.0,0.0,0.0,3,neutral
mechanistic,0.0,1.0,0.0,0.0,3,neutral
mean,0.0,1.0,0.0,0.0,3,neutral
maternal,0.0,1.0,0.0,0.0,3,neutral
judgmental,0.0,1.0,0.0,0.0,3,neutral
judicious,0.0,1.0,0.0,0.0,3,neutral
larcenous,0.0,1.0,0.0,0.0,3,neutral
manipulative,0.0,1.0,0.0,0.0,3,neutral
languid,0.0,1.0,0.0,0.0,3,neutral
lamblike,0.0,1.0,0.0,0.0,3,neutral
laid-back,0.0,1.0,0.0,0.0,3,neutral
ladylike,0.0,1.0,0.0,0.0,3,neutral
laconic,0.0,1.0,0.0,0.0,3,neutral
lackluster,0.0,1.0,0.0,0.0,3,neutral
manly,0.0,1.0,0.0,0.0,3,neutral
lachrymose,0.0,1.0,0.0,0.0,3,neutral
labile,0.0,1.0,0.0,0.0,3,neutral
mannerless,0.0,1.0,0.0,0.0,3,neutral
knowledgeable,0.0,1.0,0.0,0.0,3,neutral
know-it-all,0.0,1.0,0.0,0.0,3,neutral
knavish,0.0,1.0,0.0,0.0,3,neutral
kittenish,0.0,1.0,0.0,0.0,3,neutral
kinky,0.0,1.0,0.0,0.0,3,neutral
mannerly,0.0,1.0,0.0,0.0,3,neutral
kingly,0.0,1.0,0.0,0.0,3,neutral
mannish,0.0,1.0,0.0,0.0,3,neutral
kindhearted,0.0,1.0,0.0,0.0,3,neutral
many-sided,0.0,1.0,0.0,0.0,3,neutral
juvenile,0.0,1.0,0.0,0.0,3,neutral
masculine,0.0,1.0,0.0,0.0,3,neutral
matchmaking,0.0,1.0,0.0,0.0,3,neutral
materialistic,0.0,1.0,0.0,0.0,3,neutral
just,0.0,1.0,0.0,0.0,3,neutral
laughterless,0.0,1.0,0.0,0.0,3,neutral
inattentive,0.0,1.0,0.0,0.0,3,neutral
money-grubbing,0.0,1.0,0.0,0.0,3,neutral
inane,0.0,1.0,0.0,0.0,3,neutral
noninterfering,0.0,1.0,0.0,0.0,3,neutral
hearty,0.0,1.0,0.0,0.0,3,neutral
nonirritable,0.0,1.0,0.0,0.0,3,neutral
nonpersistent,0.0,1.0,0.0,0.0,3,neutral
nonrational,0.0,1.0,0.0,0.0,3,neutral
heartsick,0.0,1.0,0.0,0.0,3,neutral
nonreligious,0.0,1.0,0.0,0.0,3,neutral
healthful,0.0,1.0,0.0,0.0,3,neutral
headstrong,0.0,1.0,0.0,0.0,3,neutral
headlong,0.0,1.0,0.0,0.0,3,neutral
haughty,0.0,1.0,0.0,0.0,3,neutral
hasty,0.0,1.0,0.0,0.0,3,neutral
nonrigid,0.0,1.0,0.0,0.0,3,neutral
harebrained,0.0,1.0,0.0,0.0,3,neutral
nonsensical,0.0,1.0,0.0,0.0,3,neutral
hardworking,0.0,1.0,0.0,0.0,3,neutral
nonspiritual,0.0,1.0,0.0,0.0,3,neutral
hard-shelled,0.0,1.0,0.0,0.0,3,neutral
nonunderstanding,0.0,1.0,0.0,0.0,3,neutral
hard-nosed,0.0,1.0,0.0,0.0,3,neutral
hard-hearted,0.0,1.0,0.0,0.0,3,neutral
nonvariant,0.0,1.0,0.0,0.0,3,neutral
nonvocal,0.0,1.0,0.0,0.0,3,neutral
hardheaded,0.0,1.0,0.0,0.0,3,neutral
hardened,0.0,1.0,0.0,0.0,3,neutral
nonimitative,0.0,1.0,0.0,0.0,3,neutral
happy-go-lucky,0.0,1.0,0.0,0.0,3,neutral
heavy-handed,0.0,1.0,0.0,0.0,3,neutral
heedful,0.0,1.0,0.0,0.0,3,neutral
hoggish,0.0,1.0,0.0,0.0,3,neutral
hit-or-miss,0.0,1.0,0.0,0.0,3,neutral
histrionic,0.0,1.0,0.0,0.0,3,neutral
nocturnal,0.0,1.0,0.0,0.0,3,neutral
nonbelligerent,0.0,1.0,0.0,0.0,3,neutral
nonchalant,0.0,1.0,0.0,0.0,3,neutral
high-strung,0.0,1.0,0.0,0.0,3,neutral
high-spirited,0.0,1.0,0.0,0.0,3,neutral
inarticulate,0.0,1.0,0.0,0.0,3,neutral
high-minded,0.0,1.0,0.0,0.0,3,neutral
high-handed,0.0,1.0,0.0,0.0,3,neutral
noncoercive,0.0,1.0,0.0,0.0,3,neutral
noncommittal,0.0,1.0,0.0,0.0,3,neutral
highfalutin,0.0,1.0,0.0,0.0,3,neutral
noncompliant,0.0,1.0,0.0,0.0,3,neutral
nonconforming,0.0,1.0,0.0,0.0,3,neutral
highbrow,0.0,1.0,0.0,0.0,3,neutral
hidebound,0.0,1.0,0.0,0.0,3,neutral
nondescript,0.0,1.0,0.0,0.0,3,neutral
nonegotistical,0.0,1.0,0.0,0.0,3,neutral
hermitish,0.0,1.0,0.0,0.0,3,neutral
heretical,0.0,1.0,0.0,0.0,3,neutral
nonexplosive,0.0,1.0,0.0,0.0,3,neutral
nonhostile,0.0,1.0,0.0,0.0,3,neutral
heedless,0.0,1.0,0.0,0.0,3,neutral
hectic,0.0,1.0,0.0,0.0,3,neutral
holier-than-thou,0.0,1.0,0.0,0.0,3,neutral
nonvolatile,0.0,1.0,0.0,0.0,3,neutral
nosy,0.0,1.0,0.0,0.0,3,neutral
oblivious,0.0,1.0,0.0,0.0,3,neutral
greasy,0.0,1.0,0.0,0.0,3,neutral
obsequious,0.0,1.0,0.0,0.0,3,neutral
observant,0.0,1.0,0.0,0.0,3,neutral
grandmotherly,0.0,1.0,0.0,0.0,3,neutral
obstreperous,0.0,1.0,0.0,0.0,3,neutral
obstructive,0.0,1.0,0.0,0.0,3,neutral
grandiose,0.0,1.0,0.0,0.0,3,neutral
obtrusive,0.0,1.0,0.0,0.0,3,neutral
grandiloquent,0.0,1.0,0.0,0.0,3,neutral
grandfatherly,0.0,1.0,0.0,0.0,3,neutral
obtuse,0.0,1.0,0.0,0.0,3,neutral
off-color,0.0,1.0,0.0,0.0,3,neutral
officious,0.0,1.0,0.0,0.0,3,neutral
old,0.0,1.0,0.0,0.0,3,neutral
graceless,0.0,1.0,0.0,0.0,3,neutral
old-fashioned,0.0,1.0,0.0,0.0,3,neutral
oleaginous,0.0,1.0,0.0,0.0,3,neutral
grabby,0.0,1.0,0.0,0.0,3,neutral
gourmet,0.0,1.0,0.0,0.0,3,neutral
one-sided,0.0,1.0,0.0,0.0,3,neutral
good-tempered,0.0,1.0,0.0,0.0,3,neutral
good-natured,0.0,1.0,0.0,0.0,3,neutral
opaque,0.0,1.0,0.0,0.0,3,neutral
good-looking,0.0,1.0,0.0,0.0,3,neutral
obliging,0.0,1.0,0.0,0.0,3,neutral
normal,0.0,1.0,0.0,0.0,3,neutral
great-hearted,0.0,1.0,0.0,0.0,3,neutral
objective,0.0,1.0,0.0,0.0,3,neutral
haphazard,0.0,1.0,0.0,0.0,3,neutral
handy,0.0,1.0,0.0,0.0,3,neutral
handicapped,0.0,1.0,0.0,0.0,3,neutral
halfwitted,0.0,1.0,0.0,0.0,3,neutral
halfhearted,0.0,1.0,0.0,0.0,3,neutral
habitual,0.0,1.0,0.0,0.0,3,neutral
noticeable,0.0,1.0,0.0,0.0,3,neutral
gutsy,0.0,1.0,0.0,0.0,3,neutral
gutless,0.0,1.0,0.0,0.0,3,neutral
gushy,0.0,1.0,0.0,0.0,3,neutral
guilt-free,0.0,1.0,0.0,0.0,3,neutral
guileless,0.0,1.0,0.0,0.0,3,neutral
guarded,0.0,1.0,0.0,0.0,3,neutral
grumpy,0.0,1.0,0.0,0.0,3,neutral
nutty,0.0,1.0,0.0,0.0,3,neutral
grumbly,0.0,1.0,0.0,0.0,3,neutral
nymphomaniacal,0.0,1.0,0.0,0.0,3,neutral
gruff,0.0,1.0,0.0,0.0,3,neutral
obdurate,0.0,1.0,0.0,0.0,3,neutral
grudging,0.0,1.0,0.0,0.0,3,neutral
obedient,0.0,1.0,0.0,0.0,3,neutral
groveling,0.0,1.0,0.0,0.0,3,neutral
grousing,0.0,1.0,0.0,0.0,3,neutral
gritty,0.0,1.0,0.0,0.0,3,neutral
obeying,0.0,1.0,0.0,0.0,3,neutral
gregarious,0.0,1.0,0.0,0.0,3,neutral
holy,0.0,1.0,0.0,0.0,3,neutral
high-principled,0.0,1.0,0.0,0.0,3,neutral
immaculate,0.0,1.0,0.0,0.0,3,neutral
mumbling,0.0,1.0,0.0,0.0,3,neutral
mundane,0.0,1.0,0.0,0.0,3,neutral
munificent,0.0,1.0,0.0,0.0,3,neutral
muscular,0.0,1.0,0.0,0.0,3,neutral
imperturbable,0.0,1.0,0.0,0.0,3,neutral
impertinent,0.0,1.0,0.0,0.0,3,neutral
imperceptive,0.0,1.0,0.0,0.0,3,neutral
impassive,0.0,1.0,0.0,0.0,3,neutral
impassioned,0.0,1.0,0.0,0.0,3,neutral
impartial,0.0,1.0,0.0,0.0,3,neutral
impaired,0.0,1.0,0.0,0.0,3,neutral
immovable,0.0,1.0,0.0,0.0,3,neutral
mushy,0.0,1.0,0.0,0.0,3,neutral
musical,0.0,1.0,0.0,0.0,3,neutral
mussy,0.0,1.0,0.0,0.0,3,neutral
mutinous,0.0,1.0,0.0,0.0,3,neutral
mysterious,0.0,1.0,0.0,0.0,3,neutral
immodest,0.0,1.0,0.0,0.0,3,neutral
mystical,0.0,1.0,0.0,0.0,3,neutral
immoderate,0.0,1.0,0.0,0.0,3,neutral
immature,0.0,1.0,0.0,0.0,3,neutral
homeless,0.0,1.0,0.0,0.0,3,neutral
imitative,0.0,1.0,0.0,0.0,3,neutral
imaginative,0.0,1.0,0.0,0.0,3,neutral
ill-willed,0.0,1.0,0.0,0.0,3,neutral
ill-tempered,0.0,1.0,0.0,0.0,3,neutral
namby-pamby,0.0,1.0,0.0,0.0,3,neutral
mulish,0.0,1.0,0.0,0.0,3,neutral
muddle-headed,0.0,1.0,0.0,0.0,3,neutral
mouthy,0.0,1.0,0.0,0.0,3,neutral
impetuous,0.0,1.0,0.0,0.0,3,neutral
inaggressive,0.0,1.0,0.0,0.0,3,neutral
inactive,0.0,1.0,0.0,0.0,3,neutral
monosyllabic,0.0,1.0,0.0,0.0,3,neutral
inaccurate,0.0,1.0,0.0,0.0,3,neutral
inaccessible,0.0,1.0,0.0,0.0,3,neutral
monotonous,0.0,1.0,0.0,0.0,3,neutral
impulsive,0.0,1.0,0.0,0.0,3,neutral
impudent,0.0,1.0,0.0,0.0,3,neutral
imprudent,0.0,1.0,0.0,0.0,3,neutral
moony,0.0,1.0,0.0,0.0,3,neutral
improvising,0.0,1.0,0.0,0.0,3,neutral
improvident,0.0,1.0,0.0,0.0,3,neutral
moral,0.0,1.0,0.0,0.0,3,neutral
illogical,0.0,1.0,0.0,0.0,3,neutral
improper,0.0,1.0,0.0,0.0,3,neutral
moralizing,0.0,1.0,0.0,0.0,3,neutral
morbid,0.0,1.0,0.0,0.0,3,neutral
morose,0.0,1.0,0.0,0.0,3,neutral
imprecise,0.0,1.0,0.0,0.0,3,neutral
mothering,0.0,1.0,0.0,0.0,3,neutral
impractical,0.0,1.0,0.0,0.0,3,neutral
motherly,0.0,1.0,0.0,0.0,3,neutral
impolitic,0.0,1.0,0.0,0.0,3,neutral
implacable,0.0,1.0,0.0,0.0,3,neutral
impish,0.0,1.0,0.0,0.0,3,neutral
motley,0.0,1.0,0.0,0.0,3,neutral
mousy,0.0,1.0,0.0,0.0,3,neutral
impious,0.0,1.0,0.0,0.0,3,neutral
moralistic,0.0,1.0,0.0,0.0,3,neutral
ill-natured,0.0,1.0,0.0,0.0,3,neutral
low-key,0.0,1.0,0.0,0.0,3,neutral
narrow,0.0,1.0,0.0,0.0,3,neutral
hypochondriac,0.0,1.0,0.0,0.0,3,neutral
hypersensual,0.0,1.0,0.0,0.0,3,neutral
hypersensitive,0.0,1.0,0.0,0.0,3,neutral
hypercritical,0.0,1.0,0.0,0.0,3,neutral
hygienic,0.0,1.0,0.0,0.0,3,neutral
hungry,0.0,1.0,0.0,0.0,3,neutral
nefarious,0.0,1.0,0.0,0.0,3,neutral
humble,0.0,1.0,0.0,0.0,3,neutral
humanitarian,0.0,1.0,0.0,0.0,3,neutral
negligent,0.0,1.0,0.0,0.0,3,neutral
humanistic,0.0,1.0,0.0,0.0,3,neutral
humane,0.0,1.0,0.0,0.0,3,neutral
neighborly,0.0,1.0,0.0,0.0,3,neutral
hot-tempered,0.0,1.0,0.0,0.0,3,neutral
hotheaded,0.0,1.0,0.0,0.0,3,neutral
hot-blooded,0.0,1.0,0.0,0.0,3,neutral
hospitable,0.0,1.0,0.0,0.0,3,neutral
nervy,0.0,1.0,0.0,0.0,3,neutral
neutral,0.0,1.0,0.0,0.0,3,neutral
niggardly,0.0,1.0,0.0,0.0,3,neutral
nihilistic,0.0,1.0,0.0,0.0,3,neutral
homicidal,0.0,1.0,0.0,0.0,3,neutral
homespun,0.0,1.0,0.0,0.0,3,neutral
iconoclastic,0.0,1.0,0.0,0.0,3,neutral
icy,0.0,1.0,0.0,0.0,3,neutral
negativistic,0.0,1.0,0.0,0.0,3,neutral
ill-bred,0.0,1.0,0.0,0.0,3,neutral
naughty,0.0,1.0,0.0,0.0,3,neutral
nationalistic,0.0,1.0,0.0,0.0,3,neutral
narrow-minded,0.0,1.0,0.0,0.0,3,neutral
ill-humored,0.0,1.0,0.0,0.0,3,neutral
ill-fated,0.0,1.0,0.0,0.0,3,neutral
illiterate,0.0,1.0,0.0,0.0,3,neutral
ill-mannered,0.0,1.0,0.0,0.0,3,neutral
idolatrous,0.0,1.0,0.0,0.0,3,neutral
ideological,0.0,1.0,0.0,0.0,3,neutral
idle,0.0,1.0,0.0,0.0,3,neutral
acceptant,0.0,0.0,1.0,0.3818,4,positive
pensive,0.0,0.0,1.0,0.0772,4,positive
original,0.0,0.0,1.0,0.3182,4,positive
peculiar,0.0,0.0,1.0,0.1531,4,positive
worshipful,0.0,0.0,1.0,0.1779,4,positive
capable,0.0,0.0,1.0,0.3818,4,positive
optimistic,0.0,0.0,1.0,0.3182,4,positive
brisk,0.0,0.0,1.0,0.1531,4,positive
zealous,0.0,0.0,1.0,0.128,4,positive
chic,0.0,0.0,1.0,0.2732,4,positive
vital,0.0,0.0,1.0,0.296,4,positive
assuring,0.0,0.0,1.0,0.3818,4,positive
well,0.0,0.0,1.0,0.2732,4,positive
meditative,0.0,0.0,1.0,0.34,4,positive
youthful,0.0,0.0,1.0,0.3182,4,positive
vigilant,0.0,0.0,1.0,0.1779,4,positive
benign,0.0,0.0,1.0,0.3182,4,positive
brooding,0.0,0.0,1.0,0.0258,4,positive
yearning,0.0,0.0,1.0,0.128,4,positive
ambivalent,0.0,0.0,1.0,0.128,4,positive
natural,0.0,0.0,1.0,0.3612,4,positive
accepting,0.0,0.0,1.0,0.3818,4,positive
adventurous,0.0,0.0,1.0,0.34,4,positive
buoyant,0.0,0.0,1.0,0.2263,4,positive
warm,0.0,0.0,1.0,0.2263,4,positive
audacious,0.0,0.0,1.0,0.2263,4,positive
alive,0.0,0.0,1.0,0.3818,4,positive
amusing,0.0,0.0,1.0,0.3818,4,positive
bold,0.0,0.0,1.0,0.3818,4,positive
blithe,0.0,0.0,1.0,0.296,4,positive
wealthy,0.0,0.0,1.0,0.3612,4,positive
casual,0.0,0.0,1.0,0.2023,4,positive
assured,0.0,0.0,1.0,0.3612,4,positive
whimsical,0.0,0.0,1.0,0.0772,4,positive
certain,0.0,0.0,1.0,0.2732,4,positive
overwhelmed,0.0,0.0,1.0,0.0516,4,positive
passive,0.0,0.0,1.0,0.2023,4,positive
challenging,0.0,0.0,1.0,0.1531,4,positive
outgoing,0.0,0.0,1.0,0.296,4,positive
methodical,0.0,0.0,1.0,0.1531,4,positive
careful,0.0,0.0,1.0,0.1531,4,positive
alert,0.0,0.0,1.0,0.296,4,positive
calm,0.0,0.0,1.0,0.3182,4,positive
perfectionistic,0.0,0.0,1.0,0.1779,4,positive
appeasing,0.0,0.0,1.0,0.25,4,positive
inviting,0.0,0.0,1.0,0.3182,4,positive
excited,0.0,0.0,1.0,0.34,4,positive
sentimental,0.0,0.0,1.0,0.3182,4,positive
harmless,0.0,0.0,1.0,0.25,4,positive
defensive,0.0,0.0,1.0,0.0258,4,positive
dynamic,0.0,0.0,1.0,0.3818,4,positive
significant,0.0,0.0,1.0,0.2023,4,positive
decisive,0.0,0.0,1.0,0.2263,4,positive
debonair,0.0,0.0,1.0,0.2023,4,positive
eager,0.0,0.0,1.0,0.3612,4,positive
definite,0.0,0.0,1.0,0.2732,4,positive
silly,0.0,0.0,1.0,0.0258,4,positive
daring,0.0,0.0,1.0,0.3612,4,positive
unbelievable,0.0,0.0,1.0,0.2023,4,positive
curious,0.0,0.0,1.0,0.3182,4,positive
jaunty,0.0,0.0,1.0,0.296,4,positive
easygoing,0.0,0.0,1.0,0.3182,4,positive
jocular,0.0,0.0,1.0,0.296,4,positive
guiltless,0.0,0.0,1.0,0.2023,4,positive
cool,0.0,0.0,1.0,0.3182,4,positive
intricate,0.0,0.0,1.0,0.1531,4,positive
convivial,0.0,0.0,1.0,0.296,4,positive
flirtatious,0.0,0.0,1.0,0.128,4,positive
excitable,0.0,0.0,1.0,0.3612,4,positive
resolved,0.0,0.0,1.0,0.1779,4,positive
resolute,0.0,0.0,1.0,0.2732,4,positive
inquisitive,0.0,0.0,1.0,0.1779,4,positive
determined,0.0,0.0,1.0,0.34,4,positive
desirable,0.0,0.0,1.0,0.3182,4,positive
responsible,0.0,0.0,1.0,0.3182,4,positive
responsive,0.0,0.0,1.0,0.3612,4,positive
reliant,0.0,0.0,1.0,0.128,4,positive
